,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance
10927,ENSG00000166352,IFTAP,11,36594369,36675695,1,81326,135086622,0.2711965956184766,9,16,0.00011066571576125716,0.00019673905024223496,1.7777777777777777,Predominantly Post-Transcriptional,11,170.0
10928,ENSG00000077800,FKBP6,7,73328161,73358637,1,30476,159345973,0.4602777065473754,4,3,0.000131250820317627,9.843811523822023e-05,0.75,Predominantly Transcriptional,7,11.5
10929,ENSG00000168385,SEPTIN2,2,241315100,241354027,1,38927,242193529,0.9964533920309655,3,79,7.706733115832198e-05,0.002029439720502479,26.333333333333332,Predominantly Post-Transcriptional,45,2645.0
10930,ENSG00000105341,DMAC2,19,41431318,41440717,-1,9399,58617616,0.7068867744467806,2,2,0.00021278859453133312,0.00021278859453133312,1.0,Neutral,16,677.5
10931,ENSG00000270231,NBPF8,1,120419850,120467739,1,47889,248956422,0.48379468797153585,7,9,0.00014617135459082462,0.00018793459875963165,1.2857142857142858,Predominantly Post-Transcriptional,1,536.5
10932,ENSG00000128973,CLN6,15,68206992,68257211,-1,50219,101991189,0.6689999613594072,4,6,7.965112805910114e-05,0.00011947669208865171,1.5,Predominantly Post-Transcriptional,9,1134.5
10933,ENSG00000145545,SRD5A1,5,6633427,6674386,1,40959,181538259,0.03665291568098601,4,21,9.76586342440001e-05,0.0005127078297810005,5.25,Predominantly Post-Transcriptional,4,167.0
10934,ENSG00000168495,POLR3D,8,22245133,22254601,1,9468,145138636,0.1533007861531784,2,23,0.00021123785382340515,0.0024292353189691593,11.5,Predominantly Post-Transcriptional,5,710.5
10935,ENSG00000183049,CAMK1D,10,12349547,12835545,1,485998,133797422,0.09411650696827327,65,98,0.00013374540635969695,0.00020164692035769694,1.5076923076923077,Predominantly Post-Transcriptional,4,261.5
10936,ENSG00000102931,ARL2BP,16,57245259,57253635,1,8376,90338345,0.6337225571267661,1,18,0.00011938872970391595,0.002148997134670487,18.0,Predominantly Post-Transcriptional,4,14.0
10937,ENSG00000136631,VPS45,1,150067279,150145329,1,78050,248956422,0.6029420843781246,1,55,1.2812299807815503e-05,0.0007046764894298527,55.0,Predominantly Post-Transcriptional,13,565.5
10938,ENSG00000163872,YEATS2,3,183697797,183812624,1,114827,198295559,0.9266733527804322,9,96,7.837877851028068e-05,0.0008360403041096607,10.666666666666666,Predominantly Post-Transcriptional,6,1226.5
10939,ENSG00000248677,LINC02102,5,6686325,6707711,-1,21386,181538259,0.036890394547630864,1,1,4.6759562330496584e-05,4.6759562330496584e-05,1.0,Neutral,2,1.5
10940,ENSG00000102934,PLLP,16,57248547,57284672,-1,36125,90338345,0.6339125373616264,4,17,0.00011072664359861591,0.00047058823529411766,4.25,Predominantly Post-Transcriptional,5,15.5
10941,ENSG00000112941,TENT4A,5,6713432,6757044,1,43612,181538259,0.03710092868082424,17,85,0.00038980097220948364,0.001949004861047418,5.0,Predominantly Post-Transcriptional,6,836.5
10942,ENSG00000107745,MICU1,10,72367340,72626131,-1,258791,133797422,0.5418395542778096,17,6,6.569007422978388e-05,2.3184732081100192e-05,0.35294117647058826,Predominantly Transcriptional,12,1294.5
10943,ENSG00000103051,COG4,16,70480568,70523560,-1,42992,90338345,0.7804223555346292,6,4,0.00013956084852995905,9.304056568663938e-05,0.6666666666666666,Predominantly Transcriptional,14,1326.0
10944,ENSG00000234911,TEX21P,14,64341673,64387986,-1,46313,107043718,0.6012947859303617,3,5,6.477662859240385e-05,0.00010796104765400644,1.6666666666666667,Predominantly Post-Transcriptional,1,6.5
10945,ENSG00000150773,PIH1D2,11,112063218,112074274,-1,11056,135086622,0.8296065468274127,1,7,9.044862518089724e-05,0.0006331403762662807,7.0,Predominantly Post-Transcriptional,8,17.0
10946,ENSG00000163743,RCHY1,4,75479033,75514764,-1,35731,190214555,0.39690389886304966,1,3,2.7986902129803252e-05,8.396070638940975e-05,3.0,Predominantly Post-Transcriptional,13,174.5
10947,ENSG00000122068,FYTTD1,3,197737179,197787596,1,50417,198295559,0.9973112282358275,7,25,0.00013884205724259675,0.0004958644901521313,3.5714285714285716,Predominantly Post-Transcriptional,9,1315.5
10948,ENSG00000112280,COL9A1,6,70216040,70303084,-1,87044,170805979,0.4113413500589461,18,3,0.0002067919672809154,3.446532788015257e-05,0.16666666666666666,Predominantly Transcriptional,10,0.5
10949,ENSG00000254064,PIWIL2-DT,8,22254576,22275162,-1,20586,145138636,0.15340414939547867,2,4,9.71534052268532e-05,0.0001943068104537064,2.0,Predominantly Post-Transcriptional,1,3.0
10950,ENSG00000197181,PIWIL2,8,22275316,22357568,1,82252,145138636,0.15375948551700597,9,7,0.0001094198317366143,8.510431357292224e-05,0.7777777777777778,Predominantly Transcriptional,5,9.0
10951,ENSG00000274070,CASTOR2,7,74964705,75031528,1,66823,159345973,0.4706621390425725,8,42,0.00011971925833919458,0.0006285261062807716,5.25,Predominantly Post-Transcriptional,2,228.5
10952,ENSG00000274523,RCC1L,7,75027122,75074228,-1,47106,159345973,0.4709919779397249,4,21,8.491487283997793e-05,0.0004458030824098841,5.25,Predominantly Post-Transcriptional,6,917.5
10953,ENSG00000250056,LINC01018,5,6582136,6600288,1,18152,181538259,0.03630756423636298,1,1,5.509034817100044e-05,5.509034817100044e-05,1.0,Neutral,4,1.0
10954,ENSG00000258704,SRP54-AS1,14,34911580,34982584,-1,71004,107043718,0.3264748520786619,12,3,0.0001690045631232043,4.225114078080108e-05,0.25,Predominantly Transcriptional,4,20.0
10955,ENSG00000163904,SENP2,3,185582496,185633551,1,51055,198295559,0.9360170466550892,4,39,7.834688081480756e-05,0.0007638820879443737,9.75,Predominantly Post-Transcriptional,13,840.0
10956,ENSG00000170312,CDK1,10,60778331,60794852,1,16521,133797422,0.45431810711569615,2,32,0.00012105804733369651,0.0019369287573391442,16.0,Predominantly Post-Transcriptional,10,1938.5
10957,ENSG00000205363,INSYN1,15,73735458,73753351,-1,17893,101991189,0.7230468163284184,4,2,0.00022355110937238027,0.00011177555468619013,0.5,Predominantly Transcriptional,4,81.0
10958,ENSG00000259153,MAP3K9-DT,14,70809841,70815994,1,6153,107043718,0.6615326786388342,2,5,0.00032504469364537625,0.0008126117341134406,2.5,Predominantly Post-Transcriptional,2,82.5
10959,ENSG00000178997,EXD1,15,41182725,41230757,-1,48032,101991189,0.4040225572818844,4,1,8.327781479013991e-05,2.0819453697534977e-05,0.25,Predominantly Transcriptional,5,1.0
10960,ENSG00000196961,AP2A1,19,49767001,49807114,1,40113,58617616,0.849353162025559,10,32,0.00024929573953581135,0.0007977463665145962,3.2,Predominantly Post-Transcriptional,8,3112.5
10961,ENSG00000235706,DICER1-AS1,14,95157645,95181475,1,23830,107043718,0.8890718836952207,3,13,0.0001258917331095258,0.0005455308434746118,4.333333333333333,Predominantly Post-Transcriptional,4,6.5
10962,ENSG00000188763,FZD9,7,73433778,73436120,1,2342,159345973,0.46085224256028107,2,9,0.0008539709649871904,0.003842869342442357,4.5,Predominantly Post-Transcriptional,1,9.5
10963,ENSG00000186615,KTN1-AS1,14,55496786,55580888,-1,84102,107043718,0.518842562998419,7,5,8.323226558226915e-05,5.945161827304939e-05,0.7142857142857143,Predominantly Transcriptional,4,86.0
10964,ENSG00000125149,PHAF1,16,67109941,67148544,1,38603,90338345,0.7430869195135245,3,34,7.771416729269746e-05,0.0008807605626505712,11.333333333333334,Predominantly Post-Transcriptional,11,304.0
10965,ENSG00000146587,RBAK,7,5045821,5069487,1,23666,159345973,0.031740080434916294,1,37,4.225471140032114e-05,0.001563424321811882,37.0,Predominantly Post-Transcriptional,3,896.0
10966,ENSG00000188725,SMIM15,5,61157704,61162468,-1,4764,181538259,0.33689915468452303,1,1,0.00020990764063811922,0.00020990764063811922,1.0,Neutral,2,789.5
10967,ENSG00000140157,NIPA2,15,22838644,22869362,1,30718,101991189,0.22407820934414246,6,38,0.00019532521648544827,0.0012370597044078391,6.333333333333333,Predominantly Post-Transcriptional,10,1128.5
10968,ENSG00000004846,ABCB5,7,20615667,20777038,1,161371,159345973,0.12988312230519938,8,4,4.9575202483717644e-05,2.4787601241858822e-05,0.5,Predominantly Transcriptional,6,19.0
10969,ENSG00000072818,ACAP1,17,7336529,7351477,1,14948,83257441,0.08820836806646508,3,4,0.0002006957452502007,0.0002675943270002676,1.3333333333333333,Predominantly Post-Transcriptional,12,87.0
10970,ENSG00000169567,HINT1,5,131155383,131224468,-1,69085,181538259,0.7226571755323488,8,16,0.00011579937757834552,0.00023159875515669105,2.0,Predominantly Post-Transcriptional,10,2225.0
10971,ENSG00000161267,BDH1,3,197509783,197573323,-1,63540,198295559,0.9961975648683086,4,5,6.295247088448222e-05,7.869058860560277e-05,1.25,Predominantly Post-Transcriptional,17,111.5
10972,ENSG00000186960,LINC01551,14,28765640,28823817,1,58177,107043718,0.26899970440114945,10,23,0.00017188923457723843,0.0003953452395276484,2.3,Predominantly Post-Transcriptional,4,0.0
10973,ENSG00000107863,ARHGAP21,10,24583609,24723887,-1,140278,133797422,0.18426175655312702,26,2,0.00018534624103565777,1.4257403156589058e-05,0.07692307692307693,Predominantly Transcriptional,17,1474.0
10974,ENSG00000258673,LINC01397,1,110082688,110109719,1,27031,248956422,0.4422308234330264,4,4,0.00014797824719766194,0.00014797824719766194,1.0,Neutral,1,0.5
10975,ENSG00000265491,RNF115,1,145738868,145824095,-1,85227,248956422,0.5855702790426511,8,1,9.38669670409612e-05,1.173337088012015e-05,0.125,Predominantly Transcriptional,2,1003.5
10976,ENSG00000186687,LYRM7,5,131170944,131205428,1,34484,181538259,0.722647593530133,3,11,8.699686811274794e-05,0.00031898851641340914,3.6666666666666665,Predominantly Post-Transcriptional,4,130.0
10977,ENSG00000246223,LINC01550,14,97924637,97978124,-1,53487,107043718,0.9150595880834408,1,2,1.8696131770336716e-05,3.739226354067343e-05,2.0,Predominantly Post-Transcriptional,6,7.5
10978,ENSG00000118307,DNAI7,12,25108289,25195162,-1,86873,133275309,0.1887200689213934,7,1,8.057739458750129e-05,1.1511056369643042e-05,0.14285714285714285,Predominantly Transcriptional,13,12.0
10979,ENSG00000169247,SH3TC2,5,148923639,149063163,-1,139524,181538259,0.8207272771080172,25,1,0.0001791806427568017,7.167225710272068e-06,0.04,Predominantly Transcriptional,15,143.5
10980,ENSG00000198765,SYCP1,1,114854863,114995370,1,140507,248956422,0.4616274429747388,9,1,6.405374821183287e-05,7.1170831346480954e-06,0.1111111111111111,Predominantly Transcriptional,10,0.0
10981,ENSG00000174282,ZBTB4,17,7459366,7484263,-1,24897,83257441,0.08974350412715663,6,3,0.00024099289070972406,0.00012049644535486203,0.5,Predominantly Transcriptional,2,639.0
10982,ENSG00000257621,PSMA3-AS1,14,58265365,58298134,-1,32769,107043718,0.5444667897279128,5,14,0.00015258323415423113,0.00042723305563184717,2.8,Predominantly Post-Transcriptional,14,412.0
10983,ENSG00000198258,UBL5,19,9827892,9830115,1,2223,58617616,0.16768002813352217,2,7,0.000899685110211426,0.003148897885739991,3.5,Predominantly Post-Transcriptional,8,1038.0
10984,ENSG00000164919,COX6C,8,99873200,99893707,-1,20507,145138636,0.6881934146053295,2,3,9.75276734773492e-05,0.0001462915102160238,1.5,Predominantly Post-Transcriptional,11,1406.0
10985,ENSG00000237172,B3GNT9,16,67148104,67150998,-1,2894,90338345,0.7433117243845899,2,3,0.000691085003455425,0.0010366275051831375,1.5,Predominantly Post-Transcriptional,1,14.5
10986,ENSG00000228696,ARL17B,17,46274784,46361797,-1,87013,83257441,0.5563261366632684,9,5,0.00010343282038316114,5.746267799064508e-05,0.5555555555555556,Predominantly Transcriptional,8,195.5
10987,ENSG00000135722,FBXL8,16,67159932,67164570,1,4638,90338345,0.7434523069910125,4,17,0.0008624407072013799,0.0036653730056058647,4.25,Predominantly Post-Transcriptional,9,46.5
10988,ENSG00000127252,PLAAT1,3,193241128,193277738,1,36610,198295559,0.9746029309713385,1,16,2.7314941272876262e-05,0.0004370390603660202,16.0,Predominantly Post-Transcriptional,2,104.5
10989,ENSG00000013810,TACC3,4,1712858,1745171,1,32313,190214555,0.009089811765456118,6,70,0.00018568378052177142,0.002166310772754,11.666666666666666,Predominantly Post-Transcriptional,13,1807.0
10990,ENSG00000129951,PLPPR3,19,812488,821955,-1,9467,58617616,0.0139415683503744,2,12,0.00021126016689553185,0.001267561001373191,6.0,Predominantly Post-Transcriptional,4,6.0
10991,ENSG00000092148,HECTD1,14,31100117,31207804,-1,107687,107043718,0.2910395965506355,14,4,0.00013000640745865333,3.714468784532952e-05,0.2857142857142857,Predominantly Transcriptional,19,3179.5
10992,ENSG00000227375,DLG1-AS1,3,197298252,197303755,1,5503,198295559,0.9949844792035912,3,3,0.0005451571869889151,0.0005451571869889151,1.0,Neutral,2,5.0
10993,ENSG00000176681,LRRC37A,17,46292733,46337794,1,45061,83257441,0.5562897795525568,4,3,8.876855817669382e-05,6.657641863252037e-05,0.75,Predominantly Transcriptional,3,210.5
10994,ENSG00000260916,CCPG1,15,55340032,55408510,-1,68478,101991189,0.5429319095397545,3,4,4.3809690703583636e-05,5.841292093811151e-05,1.3333333333333333,Predominantly Post-Transcriptional,13,33.5
10995,ENSG00000176623,RMDN1,8,86468257,86514357,-1,46100,145138636,0.5959220052198919,2,17,4.3383947939262474e-05,0.00036876355748373103,8.5,Predominantly Post-Transcriptional,19,895.0
10996,ENSG00000114473,IQCG,3,197889077,197960142,-1,71065,198295559,0.9981293100971566,9,29,0.00012664462112150848,0.0004080771125026384,3.2222222222222223,Predominantly Post-Transcriptional,13,112.5
10997,ENSG00000140939,NOL3,16,67170154,67175735,1,5581,90338345,0.74357067865257,2,5,0.00035835871707579287,0.0008958967926894822,2.5,Predominantly Post-Transcriptional,13,94.5
10998,ENSG00000135317,SNX14,6,85504776,85594156,-1,89380,170805979,0.5008575607297682,13,2,0.0001454464085925263,2.2376370552696353e-05,0.15384615384615385,Predominantly Transcriptional,19,469.5
10999,ENSG00000072958,AP1M1,19,16197854,16245906,1,48052,58617616,0.2767406985640631,2,39,4.162157662532257e-05,0.00081162074419379,19.5,Predominantly Post-Transcriptional,15,1009.5
11000,ENSG00000132436,FIGNL1,7,50444128,50542535,-1,98407,159345973,0.3168786166940033,6,1,6.097127236883555e-05,1.0161878728139259e-05,0.16666666666666666,Predominantly Transcriptional,14,416.0
11001,ENSG00000143398,PIP5K1A,1,151197949,151249536,1,51587,248956422,0.6074305747372928,10,102,0.00019384728710721694,0.0019772423284936127,10.2,Predominantly Post-Transcriptional,17,1337.0
11002,ENSG00000196123,KIAA0895L,16,67175599,67184040,-1,8441,90338345,0.7436467814414798,3,1,0.0003554081269991707,0.00011846937566639024,0.3333333333333333,Predominantly Transcriptional,12,180.5
11003,ENSG00000171130,ATP6V0E2,7,149872968,149891204,1,18236,159345973,0.9406079311461483,3,13,0.0001645097609124808,0.0007128756306207501,4.333333333333333,Predominantly Post-Transcriptional,13,181.0
11004,ENSG00000260075,NSFP1,17,46372855,46487141,1,114286,83257441,0.5576678485710365,12,3,0.00010499973750065625,2.6249934375164063e-05,0.25,Predominantly Transcriptional,1,507.5
11005,ENSG00000185829,ARL17A,17,46516702,46579691,-1,62989,83257441,0.5590875234803337,6,3,9.525472701582816e-05,4.762736350791408e-05,0.5,Predominantly Transcriptional,6,305.5
11006,ENSG00000148606,POLR3A,10,77975149,78029515,-1,54366,133797422,0.5829883030182749,4,2,7.357539638744804e-05,3.678769819372402e-05,0.5,Predominantly Transcriptional,5,1003.5
11007,ENSG00000232783,FRG2FP,3,198110112,198111878,1,1766,198295559,0.9990692479401417,1,1,0.0005662514156285391,0.0005662514156285391,1.0,Neutral,4,0.0
11008,ENSG00000106052,TAX1BP1,7,27739331,27844564,1,105233,159345973,0.17441261286220267,5,58,4.751361265002423e-05,0.0005511579067402811,11.6,Predominantly Post-Transcriptional,13,3397.5
11009,ENSG00000156234,CXCL13,4,77511753,77611834,1,100081,190214555,0.40775950872949757,6,4,5.995143933413935e-05,3.9967626222759566e-05,0.6666666666666666,Predominantly Transcriptional,2,0.5
11010,ENSG00000184203,PPP1R2,3,195514428,195543386,-1,28958,198295559,0.9860478368050593,2,3,6.906554320049727e-05,0.0001035983148007459,1.5,Predominantly Post-Transcriptional,6,703.5
11011,ENSG00000179044,EXOC3L1,16,67184379,67190185,-1,5806,90338345,0.7437293875596238,2,2,0.0003444712366517396,0.0003444712366517396,1.0,Neutral,7,2.5
11012,ENSG00000263934,SNORD3A,17,19188016,19188714,1,698,83257441,0.23047027111967086,2,1,0.0028653295128939827,0.0014326647564469914,0.5,Predominantly Transcriptional,1,1736.0
11013,ENSG00000137871,ZNF280D,15,56630176,56734086,-1,103910,101991189,0.5557551741062652,1,1,9.6237128284092e-06,9.6237128284092e-06,1.0,Neutral,17,627.5
11014,ENSG00000205707,ETFRF1,12,25195216,25209645,1,14429,133275309,0.18910052198791,4,8,0.00027721948853004367,0.0005544389770600873,2.0,Predominantly Post-Transcriptional,11,41.0
11015,ENSG00000235397,EPN2-AS1,17,19296596,19306261,-1,9665,83257441,0.23182826985998764,2,11,0.00020693222969477495,0.0011381272633212622,5.5,Predominantly Post-Transcriptional,1,5.0
11016,ENSG00000164185,ZNF474,5,122129546,122153569,1,24023,181538259,0.6728144148391332,4,1,0.00016650709736502518,4.1626774341256295e-05,0.25,Predominantly Transcriptional,4,10.5
11017,ENSG00000166484,MAPK7,17,19377721,19383544,1,5823,83257441,0.23277958422959458,1,16,0.0001717327837884252,0.0027477245406148034,16.0,Predominantly Post-Transcriptional,18,235.0
11018,ENSG00000115268,RPS15,19,1438358,1440495,1,2137,58617616,0.024556210201383828,5,7,0.002339728591483388,0.003275620028076743,1.4,Predominantly Post-Transcriptional,13,5486.5
11019,ENSG00000250328,MGC32805,5,122436497,122479087,-1,42590,181538259,0.6745563864860024,11,4,0.0002582765907490021,9.391876027236441e-05,0.36363636363636365,Predominantly Transcriptional,5,0.0
11020,ENSG00000085719,CPNE3,8,86514435,86561498,1,47063,145138636,0.5962434875025283,2,41,4.24962284597242e-05,0.0008711726834243461,20.5,Predominantly Post-Transcriptional,14,1747.0
11021,ENSG00000171988,JMJD1C,10,63167221,63521850,-1,354629,133797422,0.47343614363511427,58,17,0.00016355120421623724,4.793742192544885e-05,0.29310344827586204,Predominantly Transcriptional,10,1999.5
11022,ENSG00000138669,PRKG2,4,81087370,81215222,-1,127852,190214555,0.42663031753800335,11,1,8.60369802584238e-05,7.82154365985671e-06,0.09090909090909091,Predominantly Transcriptional,6,20.0
11023,ENSG00000205693,MANSC4,12,27762427,27780236,-1,17809,133275309,0.20837566769400626,5,4,0.0002807569206580942,0.00022460553652647538,0.8,Predominantly Transcriptional,1,1.0
11024,ENSG00000205250,E2F4,16,67192155,67198918,1,6763,90338345,0.7438207607190501,2,20,0.0002957267484844004,0.0029572674848440043,10.0,Predominantly Post-Transcriptional,13,893.5
11025,ENSG00000064692,SNCAIP,5,122311354,122464219,1,152865,181538259,0.6741707625388211,36,11,0.0002355019134530468,7.195891799954208e-05,0.3055555555555556,Predominantly Transcriptional,22,6.5
11026,ENSG00000076248,UNG,12,109097597,109110992,1,13395,133275309,0.8186384658841797,2,33,0.00014930944382232175,0.002463605823068309,16.5,Predominantly Post-Transcriptional,5,1298.0
11027,ENSG00000196505,GDAP2,1,117863485,117929621,-1,66136,248956422,0.47356301176275745,2,1,3.0240716100157252e-05,1.5120358050078626e-05,0.5,Predominantly Transcriptional,6,668.0
